rerun_id,num_decoders_used,pair_id,euclidean_distance,geodesic_distance
1,3,5,8.676095008850098,36.36213293955764
1,3,6,0.8979175090789795,13.951209471853652
1,3,7,0.6336327195167542,10.619104522480933
1,3,8,4.079883575439453,14.32976440236016
1,3,9,2.666029930114746,21.92496804177403
1,3,10,2.937614679336548,21.83208611495611
1,3,11,1.9390636682510376,18.363887410889987
1,3,12,3.947903633117676,21.99346549350653
1,3,13,7.824583053588867,35.949559797157114
1,3,14,4.278492450714111,21.544552794777456
1,3,15,6.117247581481934,15.262627048572867
1,3,16,0.9702889919281006,16.235843067043245
1,3,17,3.8185625076293945,24.549033164197628
1,3,18,2.9699294567108154,15.418839145212505
1,3,19,3.222748041152954,21.697636854467802
1,3,20,7.781919002532959,33.460077439040134
1,3,21,2.6037356853485107,14.674977000021904
1,3,22,5.8510589599609375,28.41786216689635
1,3,23,3.2739145755767822,24.24491530133174
1,3,24,2.982463836669922,22.19148566754404
2,1,0,3.517927885055542,16.271260130979407
2,1,1,3.109287738800049,17.922755332018742
2,1,2,5.328708648681641,29.61483912313323
2,1,3,6.6239848136901855,32.53225375192576
2,1,4,3.6296026706695557,15.05206418503684
2,1,5,8.132181167602539,36.191174994201795
2,1,6,1.06390380859375,5.171368807542924
2,1,7,0.9099880456924438,1.7092225001512218
2,1,8,3.612412691116333,7.203413885120152
2,1,9,2.6739892959594727,16.2298750455492
2,1,10,2.028276205062866,11.03581061389519
2,1,11,2.082831382751465,4.172983315224913
2,1,12,4.029919147491455,18.409499394843685
2,1,13,6.940706729888916,25.172048368040468
2,1,14,4.4331746101379395,18.395581817923613
2,1,15,4.267650127410889,10.894539653546419
2,1,16,0.7474685311317444,3.919109935140353
2,1,17,4.654187202453613,24.588897730511682
2,1,18,3.1858913898468018,6.165543256276735
2,1,19,3.063213348388672,16.04582708664565
2,1,20,8.353732109069824,37.28601545140199
2,1,21,2.3506150245666504,9.196729526542303
2,1,22,5.157380104064941,27.23304374973536
2,1,23,3.5528385639190674,22.08395319614519
2,1,24,2.5636417865753174,9.317958384201285
2,2,0,3.517927885055542,21.233953184046197
2,2,1,3.109287738800049,23.37199700797142
2,2,2,5.328708648681641,31.993193856271994
2,2,3,6.6239848136901855,33.11337686704668
2,2,4,3.6296026706695557,20.02744622499139
2,2,5,8.132181167602539,39.2059444357812
2,2,6,1.06390380859375,13.593365543234398
2,2,7,0.9099880456924438,10.056493636950183
2,2,8,3.612412691116333,16.216376158466804
2,2,9,2.6739892959594727,18.924573055475552
2,2,10,2.028276205062866,17.562074269194934
2,2,11,2.082831382751465,14.233314784541912
2,2,12,4.029919147491455,20.720398896254913
2,2,13,6.940706729888916,27.747582682579083
2,2,14,4.4331746101379395,21.53265810322159
2,2,15,4.267650127410889,15.786399801765185
2,2,16,0.7474685311317444,12.948222411707595
2,2,17,4.654187202453613,27.617795254981772
2,2,18,3.1858913898468018,16.12062664016149
2,2,19,3.063213348388672,21.286813958089834
2,2,20,8.353732109069824,38.78897202280485
2,2,21,2.3506150245666504,13.984481384895622
2,2,22,5.157380104064941,30.14515258892174
2,2,23,3.5528385639190674,23.780088619391094
2,2,24,2.5636417865753174,15.681386539112621
2,3,0,3.517927885055542,22.33580975064027
2,3,1,3.109287738800049,24.444925492302463
2,3,2,5.328708648681641,31.762956033350587
2,3,3,6.6239848136901855,36.48919099638018
2,3,4,3.6296026706695557,20.621561029584424
2,3,5,8.132181167602539,37.75112206010405
2,3,6,1.06390380859375,16.436637594712668
2,3,7,0.9099880456924438,9.309215811411695
2,3,8,3.612412691116333,18.49163959369967
2,3,9,2.6739892959594727,20.65003585258124
2,3,10,2.028276205062866,17.724969112224056
2,3,11,2.082831382751465,16.268301180240535
2,3,12,4.029919147491455,23.840584601076664
